name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, Mexico",2020-03-19,89,51.9,70.6,85.3,51.9,69.6,44.3,45.8,0,0,0,,,,20.1,15.7,271.8,1014.7,20.4,8.6,299.2,25.9,10,,2020-03-19T06:59:41,2020-03-19T19:06:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-20,89.7,53.5,71.1,85.6,53.5,70,44.1,47.8,0,0,0,,,,,8.1,303.3,1013.8,0.4,9.4,283.7,24.7,10,,2020-03-20T06:58:47,2020-03-20T19:06:41,0.88,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-21,87.9,57.1,71.7,84.5,57.1,71,48.4,48,0,0,0,,,,,10.3,300.1,1012.8,18.3,8.3,272.3,23.6,9,,2020-03-21T06:57:53,2020-03-21T19:06:59,0.91,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2020-03-22,93.5,59.1,75.5,89.6,59.1,74.2,44.8,37.9,0,0,0,,,,,22.4,319.9,1009.9,11.3,8.9,285.2,24.7,10,,2020-03-22T06:56:59,2020-03-22T19:07:17,0.94,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-23,93.8,57,74.6,89.4,57,73.1,42.9,38.4,0,0,0,,,,,10.3,281.3,1013.7,18.9,8.6,281,24.2,10,,2020-03-23T06:56:05,2020-03-23T19:07:35,0.98,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-24,94.9,55.5,74.5,90.3,55.5,73.1,41.8,38.4,0,0,0,,,,,16.1,272,1011.7,15.6,9.5,280.5,24,10,,2020-03-24T06:55:10,2020-03-24T19:07:53,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-25,94,55.4,74.3,89.4,55.4,72.8,38.8,33,0,0,0,,,,,15,278.2,1011.8,0,8.6,285.3,24.5,10,,2020-03-25T06:54:16,2020-03-25T19:08:11,0.05,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F6811,F0752,remote"
"Tequila, Mexico",2020-03-26,95.8,55.5,74.9,91.3,55.5,73.4,45.2,41.5,0,0,0,,,,,13.9,252.5,1007,2.9,9,301.1,26,10,,2020-03-26T06:53:22,2020-03-26T19:08:29,0.08,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-27,89.5,58.4,72.4,85.5,58.4,71.2,42.5,42.8,0,0,0,,,,24.6,16.1,264.5,1010,23.4,8.7,297.1,25.6,10,,2020-03-27T06:52:28,2020-03-27T19:08:47,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-28,90.8,53.7,71.7,86.6,53.7,70.3,35.4,31.1,0,0,0,,,,20.1,13.9,262.6,1009.7,23.3,9.1,293.1,25.4,10,,2020-03-28T06:51:34,2020-03-28T19:09:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-29,90.4,55.3,73.7,86.5,55.3,72.3,40.3,33.7,0,0,0,,,,,6.9,257.7,1012.4,14.4,9.1,316.2,27.4,10,,2020-03-29T06:50:40,2020-03-29T19:09:23,0.18,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-30,90.8,58.7,72.8,86.9,58.7,71.7,42.7,37.7,0,0,0,,,,,8.5,228.8,1010.8,4,10.2,281.9,24.4,10,,2020-03-30T06:49:46,2020-03-30T19:09:41,0.22,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-03-31,92.7,51.7,73.3,88.7,51.7,72.1,43.8,39.5,0,0,0,,,,,12.8,277.4,1009.3,9.3,8.5,295.1,25.6,10,,2020-03-31T06:48:53,2020-03-31T19:09:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-01,90.4,57.8,72.8,86.6,57.8,71.7,45.2,41.7,0,0,0,,,,,14.8,256,1006.7,61.6,8.9,275.5,23.8,9,,2020-04-01T06:47:59,2020-04-01T19:10:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-02,90.4,53.7,72.5,86.4,53.7,71.1,42.6,41.4,0,0,0,,,,17.9,13,257.6,1008.5,11.3,8.6,310.4,26.8,10,,2020-04-02T06:47:06,2020-04-02T19:10:35,0.32,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-03,91.1,55,72.5,87.1,55,71.3,40.4,34.6,0,0,0,,,,20.1,13.2,250.8,1006.5,3.9,8.8,290.6,25.2,10,,2020-04-03T06:46:13,2020-04-03T19:10:53,0.35,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-04,91.5,57.1,72,87.2,57.1,70.7,38.1,34.9,0,0,0,,,,24.6,14.1,236.4,1006.6,5,8.2,317.7,27.3,10,,2020-04-04T06:45:21,2020-04-04T19:11:11,0.39,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-05,90.8,54.2,71.2,86.6,54.2,70.2,35.4,32.6,0,0,0,,,,,11.2,237.2,1008.1,56.9,8.4,280.3,23.1,10,,2020-04-05T07:44:28,2020-04-05T20:11:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-06,89.5,51.7,71.4,85.5,51.7,70.3,36.4,33.4,0,0,0,,,,17.9,12.8,235.5,1010.7,40.6,8.4,290.2,25.4,10,,2020-04-06T07:43:36,2020-04-06T20:11:47,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-07,91.8,46.5,71,87.5,46.5,69.7,36.5,35.7,0,0,0,,,,,13.6,219.5,1014.5,61.5,8.7,289.2,25.2,10,,2020-04-07T07:42:44,2020-04-07T20:12:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-08,93.1,53.7,73.6,88.6,53.7,72.2,33.8,27.3,0,0,0,,,,,15,257.2,1012.6,17.9,9,303.7,26.3,10,,2020-04-08T07:41:53,2020-04-08T20:12:24,0.52,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-09,92.6,53.5,73.9,88.1,53.5,72.3,33.9,28.8,0,0,0,,,,,18.3,269.4,1016.9,6.8,9.5,333.2,28.8,10,,2020-04-09T07:41:02,2020-04-09T20:12:43,0.55,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2020-04-10,93.3,53.7,74.3,88.7,53.7,72.8,37.3,32.3,0,0,0,,,,,16.1,266.6,1008.6,16.4,9.1,319.1,27.6,10,,2020-04-10T07:40:11,2020-04-10T20:13:02,0.59,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,F0752,remote"
"Tequila, Mexico",2020-04-11,92,53.5,72.6,87.6,53.5,71.4,39.7,36.2,0,0,0,,,,20.1,17.2,264.5,1009.3,55.3,8.9,269.7,23.1,10,,2020-04-11T07:39:21,2020-04-11T20:13:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-12,89.5,56.1,71.7,85.5,56.1,70.7,36.6,31.1,0,0,0,,,,26.8,19.7,255.3,1009.1,45.2,8.2,308.5,26.5,10,,2020-04-12T07:38:31,2020-04-12T20:13:40,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-13,89.9,49.9,71.4,85.8,49.9,70.3,32.3,28.7,0,0,0,,,,20.1,15,263.9,1009.8,53.2,8.9,297.2,25.6,10,,2020-04-13T07:37:42,2020-04-13T20:13:59,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-14,93.3,49.9,71.4,88.7,49.9,70.1,26.6,23.6,0,0,0,,,,17.9,15,240.4,1011.4,47.5,8.3,308.1,26.7,10,,2020-04-14T07:36:53,2020-04-14T20:14:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-15,94.6,50.1,73.4,89.8,50.1,72,28.8,22.7,0,0,0,,,,21.9,13.9,258.3,1012,26.5,9.3,309.5,26.9,10,,2020-04-15T07:36:05,2020-04-15T20:14:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,F6811,remote"
"Tequila, Mexico",2020-04-16,94.2,51.7,74.8,89.5,51.7,73.2,32.6,24.4,0,0,0,,,,15.7,12.1,226.4,1008.5,24.7,8,330.1,28.7,10,,2020-04-16T07:35:17,2020-04-16T20:14:58,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-17,94,56.6,75.3,90,56.6,74,40.3,30.1,0,0,0,,,,,13,248.3,1012.1,30.3,8.6,295.5,25.5,10,,2020-04-17T07:34:30,2020-04-17T20:15:18,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-04-18,91.1,57.1,74.1,88,57.1,73,45.9,39.2,0,0,0,,,,17.9,16.1,269.4,1012.2,61.7,7.4,261.8,22.6,9,,2020-04-18T07:33:43,2020-04-18T20:15:38,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-19,94,57.9,76.1,90,57.9,74.8,48.2,42.6,0,0,0,,,,24.6,15,280.2,1010.5,17.3,8.6,323.2,27.9,10,,2020-04-19T07:32:57,2020-04-19T20:15:59,0.89,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote,F6804"
"Tequila, Mexico",2020-04-20,93.8,56.4,74.2,89.4,56.4,72.9,41.5,37.4,0,0,0,,,,20.1,15,298.9,1013.5,27.1,8.8,293.5,25.4,10,,2020-04-20T07:32:12,2020-04-20T20:16:19,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-21,96.3,57.1,76.1,91.5,57.1,74.4,35.3,27.5,0,0,0,,,,23,11.4,282.1,1010,37,8.5,300.9,25.9,10,,2020-04-21T07:31:27,2020-04-21T20:16:40,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-22,89.7,57.3,74.7,85.7,57.3,73.2,35.7,28.5,0,0,0,,,,22.4,11.6,282.9,1012.7,76.7,7.8,258,22.2,9,,2020-04-22T07:30:43,2020-04-22T20:17:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-23,94.6,59,75.9,89.8,59,74.6,36.1,26.7,0,0,0,,,,24.6,14.5,278.4,1008.9,53.2,9,285.7,24.7,10,,2020-04-23T07:30:00,2020-04-23T20:17:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-24,94.4,52.1,73.4,89.6,52.1,72.2,20.8,18.2,0,0,0,,,,,13.9,296.4,1010.3,27.4,8.9,318.2,27.4,10,,2020-04-24T07:29:17,2020-04-24T20:17:44,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-25,96.2,53.5,75.3,91.3,53.5,73.6,33.9,27.1,0,0,0,,,,17.9,11.4,201.9,1009.4,35.9,9,316.9,27.3,10,,2020-04-25T07:28:36,2020-04-25T20:18:06,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-26,95.6,57.3,77.6,91,57.3,76,37.4,25.5,0,0,0,,,,,9.4,225.6,1010.1,17.7,7.9,300.4,26,10,,2020-04-26T07:27:54,2020-04-26T20:18:28,0.13,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-27,93.8,63.4,76.2,90,63.4,75,42.9,33.5,0,0,0,,,,,11.4,310.1,1012.3,43.8,7.7,255,22,9,,2020-04-27T07:27:14,2020-04-27T20:18:50,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-28,89.9,58.2,75.4,85.9,58.2,74,35.9,27,0,0,0,,,,24.6,17.2,295.9,1011.4,47.2,8.2,251.3,21.8,8,,2020-04-28T07:26:34,2020-04-28T20:19:12,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-29,93.1,55.3,74.6,88.5,55.3,73.3,24.8,19.1,0,0,0,,,,,13.9,294.5,1011.2,14.4,9.1,312.8,26.9,10,,2020-04-29T07:25:56,2020-04-29T20:19:35,0.23,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-04-30,94,60.9,74.4,89.5,60.9,73.3,39.5,31.7,0.039,100,4.17,rain,,,,16.1,81.4,1010.7,28.5,8.3,266.1,22.9,9,,2020-04-30T07:25:18,2020-04-30T20:19:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-01,92.7,57,76.3,88.8,57,75,44.5,36.5,0.008,100,8.33,rain,,,,10.1,279,1012.5,39.4,8,289.1,25,10,,2020-05-01T07:24:41,2020-05-01T20:20:21,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-02,93.8,51.9,76,89.5,51.9,74.6,43.6,37.1,0,0,0,,,,17.9,17.2,290.4,1014.2,17.1,8.1,297.6,26,10,,2020-05-02T07:24:05,2020-05-02T20:20:44,0.33,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-03,96,59.1,77.7,91.8,59.1,76,40.3,30.3,0,0,0,,,,,16.1,273,1013,33.8,8.5,272.2,23.6,9,,2020-05-03T07:23:29,2020-05-03T20:21:08,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-04,92.4,64.4,77.2,88.8,64.4,76.1,48.5,39.1,0.028,100,16.67,rain,,,24.6,9.5,300.9,1004.6,80.5,8,205.8,17.8,9,,2020-05-04T07:22:55,2020-05-04T20:21:31,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-05,93.6,60.2,76.5,89.8,60.2,75.3,50.2,45.9,0.118,100,4.17,rain,,,20.1,19.7,20.1,1011.4,55.8,7.9,288.1,24.8,10,,2020-05-05T07:22:21,2020-05-05T20:21:55,0.44,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-06,87,60.7,73.4,84.6,60.7,72.8,54.5,55.3,0.165,100,4.17,rain,,,,11,56.9,1013.9,58.3,7.8,247.2,21.3,9,,2020-05-06T07:21:49,2020-05-06T20:22:19,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-07,83.4,59.1,70.9,82,59.1,70.7,55.8,62.5,0.157,100,4.17,rain,,,,8.7,174.4,1014,64.2,7.5,223.3,19.4,9,,2020-05-07T07:21:17,2020-05-07T20:22:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-08,86.3,58.6,70.6,83.7,58.6,70.2,54,60.6,0.028,100,4.17,rain,,,,8.1,251.5,1012.7,65.6,6.8,219.2,19,8,,2020-05-08T07:20:46,2020-05-08T20:23:08,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-09,91.8,60.5,74.6,87.8,60.5,73.4,46.2,43,0,0,0,,,,17.9,15,306.4,1011.2,19,8.6,306.6,26.5,10,,2020-05-09T07:20:17,2020-05-09T20:23:33,0.57,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-10,92.6,57.1,73.8,88.1,57.1,72.6,39.3,34.2,0,0,0,,,,,12.8,313.9,1013.7,2.9,8.7,313.3,27,10,,2020-05-10T07:19:48,2020-05-10T20:23:57,0.61,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-11,90.8,55.5,73.4,86.7,55.5,72.2,37.9,31,0,0,0,,,,20.1,11.6,306.4,1010.8,12.8,9,306.9,26.6,10,,2020-05-11T07:19:20,2020-05-11T20:24:22,0.64,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-12,92.2,54.6,73.4,87.8,54.6,72.2,35.6,29.4,0,0,0,,,,,10.7,283.8,1011.9,6,8.8,311.9,26.9,10,,2020-05-12T07:18:53,2020-05-12T20:24:47,0.67,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-13,93.8,56.4,74.1,89.2,56.4,72.7,35,29.2,0,0,0,,,,22.4,11.6,268.7,1011.4,4.9,9.3,302.6,26.2,10,,2020-05-13T07:18:28,2020-05-13T20:25:12,0.7,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-14,94.2,55.1,74,89.5,55.1,72.5,29,25.4,0,0,0,,,,,11.4,270.7,1010,3.8,8.5,342,29.7,10,,2020-05-14T07:18:03,2020-05-14T20:25:38,0.75,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-15,93.1,53.3,73.3,88.5,53.3,71.9,30.7,25.3,0,0,0,,,,20.1,13.6,235.9,1010.9,21.4,9.3,334.1,28.8,10,,2020-05-15T07:17:39,2020-05-15T20:26:03,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-16,90.6,55.3,73.1,86.5,55.3,71.8,27.5,23.5,0,0,0,,,,22.4,16.1,244.4,1010.9,6,9.2,329.2,28.4,10,,2020-05-16T07:17:17,2020-05-16T20:26:28,0.8,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-17,92.7,51.2,73.4,88.3,51.2,71.8,30.9,24.3,0,0,0,,,,15.7,9.4,296.8,1011.9,20.6,9,322.4,27.9,10,,2020-05-17T07:16:55,2020-05-17T20:26:54,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-18,93.8,56.6,77.5,89.5,56.6,75.7,35.9,26.1,0,0,0,,,,,13.9,338.6,1012.8,10,8.1,304.3,26.3,10,,2020-05-18T07:16:35,2020-05-18T20:27:19,0.87,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-19,94.9,58.9,76,90.4,58.9,74.6,42.3,35.1,0,0,0,,,,,12.3,281.5,1011.1,16.5,8.4,294.6,25.3,10,,2020-05-19T07:16:15,2020-05-19T20:27:45,0.9,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-20,94.4,59.2,76.8,90,59.2,75.3,41.2,31.7,0,0,0,,,,26.8,18.3,292.4,1009.5,7.6,9.1,287.3,25,10,,2020-05-20T07:15:57,2020-05-20T20:28:10,0.93,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-21,93.3,58.2,76.1,88.9,58.2,74.7,42.2,34.9,0,0,0,,,,22.4,20.8,282.8,1006.7,9.8,9.8,299.3,25.8,9,,2020-05-21T07:15:40,2020-05-21T20:28:35,0.97,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-22,94,57.1,75.9,89.4,57.1,74.3,39,33.6,0,0,0,,,,,15,291.3,1005.1,44.1,9.4,332.8,28.8,10,,2020-05-22T07:15:23,2020-05-22T20:29:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-23,94.4,55.5,75.5,89.7,55.5,73.9,38,33.2,0,0,0,,,,,15,283,1009.8,12.6,8.7,319,27.6,10,,2020-05-23T07:15:08,2020-05-23T20:29:26,0.03,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-24,92.9,54.1,74.1,88.4,54.1,72.6,32.7,28.9,0,0,0,,,,,14.1,277.9,1005.7,15.1,8.5,325.3,28.1,10,,2020-05-24T07:14:54,2020-05-24T20:29:51,0.07,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-25,94.2,53.5,72,89.5,53.5,70.7,29.9,30.5,0,0,0,,,,,11.4,280.5,1006.6,6.7,8.7,305.3,26.4,10,,2020-05-25T07:14:41,2020-05-25T20:30:17,0.11,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-26,95.1,53.5,73.8,90.2,53.5,72.3,35.1,30.7,0,0,0,,,,,7.6,244.3,1008.4,26.4,8.6,267.8,23.2,10,,2020-05-26T07:14:30,2020-05-26T20:30:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-27,96.2,54.8,75.7,91.1,54.8,74.1,34.6,30.2,0,0,0,,,,,10.3,211.3,1009.3,0.4,8.4,303.5,26,10,,2020-05-27T07:14:19,2020-05-27T20:31:06,0.18,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-28,96.5,53.5,75.2,91.4,53.5,73.7,33.4,29.1,0,0,0,,,,,9.8,229.2,1008.8,0,8.2,276.4,24.1,10,,2020-05-28T07:14:09,2020-05-28T20:31:31,0.21,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-29,95.1,61.2,76.9,90.9,61.2,75.5,44.3,34.8,0.028,100,20.83,rain,,,,11,41.6,1008.6,24.6,8.2,272.9,23.5,10,,2020-05-29T07:14:00,2020-05-29T20:31:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-30,88.6,64.3,74.9,85.3,64.3,74.2,47,39.7,0.004,100,4.17,rain,,,,17.2,57.5,1008.9,51.6,8.5,213.3,18.5,10,,2020-05-30T07:13:53,2020-05-30T20:32:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-05-31,91.5,62,75.1,87.7,62,74.2,47,40.3,0,0,0,,,,,9.6,54.6,1009.4,44.7,8.9,255.6,22.1,9,,2020-05-31T07:13:46,2020-05-31T20:32:44,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-06-01,93.5,64.1,76.1,90.1,64.1,75.2,51.7,46.3,0.051,100,8.33,rain,,,30,18.3,333.6,1010.8,46.8,7.4,208.7,18.2,9,,2020-06-01T07:13:41,2020-06-01T20:33:07,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-06-02,91.7,64.5,76,88.7,64.5,75.3,55.5,53.6,0.04,100,25,rain,,,,13.9,305.5,1011.1,73.2,7.2,197.5,17,8,,2020-06-02T07:13:37,2020-06-02T20:33:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-06-03,96.7,64.3,81.3,93.5,64.3,79.9,52.5,41.4,0,0,0,,,,20.1,10.3,6,1007.4,43.1,8.2,272.7,23.4,10,,2020-06-03T07:13:33,2020-06-03T20:33:54,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-06-04,99.2,67.4,82.2,95.4,67.4,80.7,51.9,40,0,0,0,,,,20.1,12.8,29.5,1001.9,39.5,9.8,267.6,23.1,10,,2020-06-04T07:13:31,2020-06-04T20:34:17,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
"Tequila, Mexico",2020-06-05,99.1,68.1,83.9,95.8,68.1,82.4,52.2,37.3,0,0,0,,,,,15,144.3,1002.7,26.6,8.9,297.5,25.7,10,,2020-06-05T07:13:30,2020-06-05T20:34:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,F0752,remote"
